"","lat","lon","place","generator.source"
"462",54.2699736,8.9796004,"Schleswig-Holstein","wind"
"463",54.268991,8.963363,"Schleswig-Holstein","wind"
"464",54.272994,8.980713,"Schleswig-Holstein","wind"
"465",54.270116,8.970718,"Schleswig-Holstein","wind"
"466",54.2684153,8.9816797,"Schleswig-Holstein","wind"
"467",54.0012472,10.6453951,"Schleswig-Holstein","wind"
"468",54.6496178,8.8652327,"Schleswig-Holstein","wind"
"469",54.6443283,8.8743109,"Schleswig-Holstein","wind"
"470",54.002461,10.634608,"Schleswig-Holstein","wind"
"471",54.007564,10.631466,"Schleswig-Holstein","wind"
"472",54.004666,10.633718,"Schleswig-Holstein","wind"
"473",54.7307909,8.8549428,"Schleswig-Holstein","wind"
"474",54.1552323,10.8782666,"Schleswig-Holstein","wind"
"475",54.1540891,10.8823892,"Schleswig-Holstein","wind"
"476",54.1530095,10.8789038,"Schleswig-Holstein","wind"
"477",54.001714,10.63995,"Schleswig-Holstein","wind"
"478",54.509156,9.406352,"Schleswig-Holstein","wind"
"479",54.1579298,10.8738899,"Schleswig-Holstein","wind"
"480",54.1580727,10.8695125,"Schleswig-Holstein","wind"
"481",54.6322748,8.8920279,"Schleswig-Holstein","wind"
"482",54.6426121,8.8769713,"Schleswig-Holstein","wind"
"483",54.634272,8.888912,"Schleswig-Holstein","wind"
"484",54.7352914,8.8474997,"Schleswig-Holstein","wind"
"485",54.7332255,8.851979,"Schleswig-Holstein","wind"
"486",54.7773353,9.0954803,"Schleswig-Holstein","wind"
"487",54.516285,9.102138,"Schleswig-Holstein","wind"
"488",54.514428,9.097036,"Schleswig-Holstein","wind"
"489",54.687035,9.168742,"Schleswig-Holstein","wind"
"490",54.1627918,8.9679123,"Schleswig-Holstein","wind"
"491",54.7799187,9.0965773,"Schleswig-Holstein","wind"
"492",54.7748572,9.0944107,"Schleswig-Holstein","wind"
"493",54.781102,9.0890462,"Schleswig-Holstein","wind"
"494",54.781407,9.093492,"Schleswig-Holstein","wind"
"495",54.189806,9.012475,"Schleswig-Holstein","wind"
"496",54.193383,9.016047,"Schleswig-Holstein","wind"
"497",54.195657,9.009472,"Schleswig-Holstein","wind"
"498",54.19777,9.008875,"Schleswig-Holstein","wind"
"499",54.1907054,9.0257136,"Schleswig-Holstein","wind"
"500",54.19092,9.015632,"Schleswig-Holstein","wind"
"501",54.194847,9.021336,"Schleswig-Holstein","wind"
"502",54.192367,9.021058,"Schleswig-Holstein","wind"
"503",54.2054349,9.0082214,"Schleswig-Holstein","wind"
"504",54.1923053,9.0108283,"Schleswig-Holstein","wind"
"505",54.685706,9.180494,"Schleswig-Holstein","wind"
"506",54.1881094,9.013831,"Schleswig-Holstein","wind"
"507",54.2011291,9.0067171,"Schleswig-Holstein","wind"
"508",54.2044678,9.0041044,"Schleswig-Holstein","wind"
"509",54.2027613,9.00517,"Schleswig-Holstein","wind"
"510",54.202344,9.010792,"Schleswig-Holstein","wind"
"511",54.1994633,9.0080369,"Schleswig-Holstein","wind"
"512",54.2041047,9.0100105,"Schleswig-Holstein","wind"
"513",54.530598,9.427689,"Schleswig-Holstein","wind"
"514",54.528561,9.426926,"Schleswig-Holstein","wind"
"515",54.732411,9.676533,"Schleswig-Holstein","wind"
"516",54.7323598,8.847701,"Schleswig-Holstein","wind"
"517",54.622901,9.056391,"Schleswig-Holstein","wind"
"518",54.709888,9.148644,"Schleswig-Holstein","wind"
"519",54.70656,9.151487,"Schleswig-Holstein","wind"
"520",54.708807,9.157937,"Schleswig-Holstein","wind"
"521",54.711521,9.157963,"Schleswig-Holstein","wind"
"522",54.714632,9.156795,"Schleswig-Holstein","wind"
"523",53.9988477,10.6399019,"Schleswig-Holstein","wind"
"524",53.998876,10.6444391,"Schleswig-Holstein","wind"
"525",54.266123,8.962168,"Schleswig-Holstein","wind"
"526",54.228657,8.9456605,"Schleswig-Holstein","wind"
"527",54.2334756,8.9491842,"Schleswig-Holstein","wind"
"528",54.544771,9.425178,"Schleswig-Holstein","wind"
"529",54.54271,9.425945,"Schleswig-Holstein","wind"
"530",54.543325,9.422288,"Schleswig-Holstein","wind"
"531",54.544721,9.410941,"Schleswig-Holstein","wind"
"532",54.541174,9.423023,"Schleswig-Holstein","wind"
"533",54.4979246,11.1252267,"Schleswig-Holstein","wind"
"534",54.542374,9.411381,"Schleswig-Holstein","wind"
"535",54.544499,9.407646,"Schleswig-Holstein","wind"
"536",54.517708,9.108738,"Schleswig-Holstein","wind"
"537",54.7363103,8.8520193,"Schleswig-Holstein","wind"
"538",54.2284222,10.9531033,"Schleswig-Holstein","wind"
"539",54.2117718,10.9597501,"Schleswig-Holstein","wind"
"540",54.214535,10.970495,"Schleswig-Holstein","wind"
"541",54.2099444,10.9626389,"Schleswig-Holstein","wind"
"542",54.2127631,10.9703743,"Schleswig-Holstein","wind"
"543",54.2201814,10.956612,"Schleswig-Holstein","wind"
"544",54.2107915,10.9756717,"Schleswig-Holstein","wind"
"545",54.2244138,10.9534711,"Schleswig-Holstein","wind"
"546",54.2816221,11.0014946,"Schleswig-Holstein","wind"
"547",54.541714,9.415254,"Schleswig-Holstein","wind"
"548",54.2391386,10.9426623,"Schleswig-Holstein","wind"
"549",54.274659,11.009996,"Schleswig-Holstein","wind"
"550",54.2818646,11.0083998,"Schleswig-Holstein","wind"
"551",54.2844647,11.0020452,"Schleswig-Holstein","wind"
"552",54.2301024,10.9485094,"Schleswig-Holstein","wind"
"553",54.2322655,10.9465977,"Schleswig-Holstein","wind"
"554",54.2345662,10.9452936,"Schleswig-Holstein","wind"
"555",54.2368742,10.9439823,"Schleswig-Holstein","wind"
"556",54.519419,9.424946,"Schleswig-Holstein","wind"
"557",54.447718,8.983545,"Schleswig-Holstein","wind"
"558",54.447108,8.987123,"Schleswig-Holstein","wind"
"559",54.3478473,10.9867626,"Schleswig-Holstein","wind"
"560",54.345161,10.988295,"Schleswig-Holstein","wind"
"561",54.335314,10.9888063,"Schleswig-Holstein","wind"
"562",54.3405002,10.9892055,"Schleswig-Holstein","wind"
"563",54.340189,10.9922971,"Schleswig-Holstein","wind"
"564",54.3379694,10.9888012,"Schleswig-Holstein","wind"
"565",54.339522,10.99773,"Schleswig-Holstein","wind"
"566",54.3440047,10.9902092,"Schleswig-Holstein","wind"
"567",53.966678,8.922929,"Schleswig-Holstein","wind"
"568",54.158817,8.990122,"Schleswig-Holstein","wind"
"569",54.1588248,8.9864568,"Schleswig-Holstein","wind"
"570",54.1578621,8.9827878,"Schleswig-Holstein","wind"
"571",54.1569166,8.9860755,"Schleswig-Holstein","wind"
"572",54.700561,8.569641,"Schleswig-Holstein","wind"
"573",54.673435,8.80531,"Schleswig-Holstein","wind"
"574",54.772267,9.648719,"Schleswig-Holstein","wind"
"575",54.548906,9.500155,"Schleswig-Holstein","wind"
"576",54.2858064,8.9669461,"Schleswig-Holstein","wind"
"577",54.5868903,8.9278534,"Schleswig-Holstein","wind"
"578",54.612352,9.67166,"Schleswig-Holstein","wind"
"579",54.614732,9.671931,"Schleswig-Holstein","wind"
"580",54.3391002,11.0514397,"Schleswig-Holstein","wind"
"581",53.8847482,10.4940566,"Schleswig-Holstein","wind"
"582",53.9418825,10.793161,"Schleswig-Holstein","wind"
"583",53.9399725,10.7937706,"Schleswig-Holstein","wind"
"584",53.943491,10.793403,"Schleswig-Holstein","wind"
"585",53.9403909,10.7985562,"Schleswig-Holstein","wind"
"586",53.94382,10.802041,"Schleswig-Holstein","wind"
"587",53.9386425,10.7989944,"Schleswig-Holstein","wind"
"588",53.941258,10.8031727,"Schleswig-Holstein","wind"
"589",53.9381281,10.794003,"Schleswig-Holstein","wind"
"590",54.262338,8.956676,"Schleswig-Holstein","wind"
"591",54.263452,8.955247,"Schleswig-Holstein","wind"
"592",53.948695,10.798289,"Schleswig-Holstein","wind"
"593",53.9437278,10.797931,"Schleswig-Holstein","wind"
"594",53.9421648,10.7976851,"Schleswig-Holstein","wind"
"595",53.946475,10.801851,"Schleswig-Holstein","wind"
"596",53.945432,10.797646,"Schleswig-Holstein","wind"
"597",54.0117873,8.914809,"Schleswig-Holstein","wind"
"598",53.958996,8.926875,"Schleswig-Holstein","wind"
"599",53.957549,8.927503,"Schleswig-Holstein","wind"
"600",54.0120849,8.9227921,"Schleswig-Holstein","wind"
"601",54.0148928,8.9160502,"Schleswig-Holstein","wind"
"602",53.926365,8.934364,"Schleswig-Holstein","wind"
"603",53.9626526,8.917357,"Schleswig-Holstein","wind"
"604",53.963243,8.920619,"Schleswig-Holstein","wind"
"605",54.2266511,8.8914771,"Schleswig-Holstein","wind"
"606",54.2285666,8.891365,"Schleswig-Holstein","wind"
"607",54.2310979,8.8905613,"Schleswig-Holstein","wind"
"608",54.228491,8.887667,"Schleswig-Holstein","wind"
"609",54.3174857,10.9043576,"Schleswig-Holstein","wind"
"610",54.056934,10.650405,"Schleswig-Holstein","wind"
"611",54.056128,10.64689,"Schleswig-Holstein","wind"
"612",54.731768,9.189752,"Schleswig-Holstein","wind"
"613",54.067012,10.6378,"Schleswig-Holstein","wind"
"614",54.7198763,8.7392956,"Schleswig-Holstein","wind"
"615",54.3371998,8.7080843,"Schleswig-Holstein","wind"
"616",54.3356737,8.7091088,"Schleswig-Holstein","wind"
"617",54.3431381,8.7044248,"Schleswig-Holstein","wind"
"618",54.1866559,9.0424696,"Schleswig-Holstein","wind"
"619",54.1824309,9.0428085,"Schleswig-Holstein","wind"
"620",54.1777771,9.0425471,"Schleswig-Holstein","wind"
"621",54.1684978,9.0438011,"Schleswig-Holstein","wind"
"622",54.1654123,9.0440361,"Schleswig-Holstein","wind"
"623",54.1641013,9.0396247,"Schleswig-Holstein","wind"
"624",53.996227,8.932958,"Schleswig-Holstein","wind"
"625",53.9178164,8.9539196,"Schleswig-Holstein","wind"
"626",54.3415001,8.7051565,"Schleswig-Holstein","wind"
"627",54.3418768,8.714631,"Schleswig-Holstein","wind"
"628",54.1811403,9.0377178,"Schleswig-Holstein","wind"
"629",54.1809485,9.0403824,"Schleswig-Holstein","wind"
"630",54.747769,8.572185,"Schleswig-Holstein","wind"
"631",54.746631,8.575491,"Schleswig-Holstein","wind"
"632",54.749795,8.565545,"Schleswig-Holstein","wind"
"633",54.748898,8.568693,"Schleswig-Holstein","wind"
"634",54.6329837,9.0172788,"Schleswig-Holstein","wind"
"635",54.745357,8.57872,"Schleswig-Holstein","wind"
"636",54.101049,10.871119,"Schleswig-Holstein","wind"
"637",54.424245,8.93485,"Schleswig-Holstein","wind"
"638",54.666968,9.841286,"Schleswig-Holstein","wind"
"639",54.352753,8.750162,"Schleswig-Holstein","wind"
"640",54.4589785,11.0336449,"Schleswig-Holstein","wind"
"641",53.9150988,8.9582225,"Schleswig-Holstein","wind"
"642",54.542286,8.658456,"Schleswig-Holstein","wind"
"643",54.543382,8.658571,"Schleswig-Holstein","wind"
"644",54.342771,8.770019,"Schleswig-Holstein","wind"
"645",54.401362,8.95123,"Schleswig-Holstein","wind"
"646",54.7400379,8.5841732,"Schleswig-Holstein","wind"
"647",54.444106,9.162221,"Schleswig-Holstein","wind"
"648",54.7438831,8.5817497,"Schleswig-Holstein","wind"
"649",54.742058,8.583818,"Schleswig-Holstein","wind"
"650",54.7510808,8.5590223,"Schleswig-Holstein","wind"
"651",54.750412,8.56223,"Schleswig-Holstein","wind"
"652",54.1659787,9.011763,"Schleswig-Holstein","wind"
"653",54.1617149,9.0116002,"Schleswig-Holstein","wind"
"654",54.1817193,9.045639,"Schleswig-Holstein","wind"
"655",54.167195,9.0109577,"Schleswig-Holstein","wind"
"656",54.147923,8.985165,"Schleswig-Holstein","wind"
"657",54.193256,9.021457,"Schleswig-Holstein","wind"
"658",54.1826147,9.0447246,"Schleswig-Holstein","wind"
"659",54.146971,8.984415,"Schleswig-Holstein","wind"
"660",54.226764,9.007562,"Schleswig-Holstein","wind"
"661",54.225209,9.008298,"Schleswig-Holstein","wind"
"662",54.0036164,8.9347941,"Schleswig-Holstein","wind"
"663",54.3147804,10.9028503,"Schleswig-Holstein","wind"
"664",54.4047439,10.1662564,"Schleswig-Holstein","wind"
"665",54.1710697,9.0248704,"Schleswig-Holstein","wind"
"666",54.5623012,9.5245694,"Schleswig-Holstein","wind"
"667",54.536896,9.554334,"Schleswig-Holstein","wind"
"668",54.115008,9.026741,"Schleswig-Holstein","wind"
"669",54.810459,8.659357,"Schleswig-Holstein","wind"
"670",54.037821,9.028004,"Schleswig-Holstein","wind"
"671",54.3399967,8.7149858,"Schleswig-Holstein","wind"
"672",54.3435248,8.7155029,"Schleswig-Holstein","wind"
"673",54.3380943,8.7153283,"Schleswig-Holstein","wind"
"674",54.0046362,8.93806,"Schleswig-Holstein","wind"
"675",54.0059571,8.9351716,"Schleswig-Holstein","wind"
"676",53.987386,8.937074,"Schleswig-Holstein","wind"
"677",53.994247,8.9498932,"Schleswig-Holstein","wind"
"678",54.1499214,8.9259378,"Schleswig-Holstein","wind"
"679",54.530902,9.107135,"Schleswig-Holstein","wind"
"680",54.529936,9.102234,"Schleswig-Holstein","wind"
"681",54.532209,9.103368,"Schleswig-Holstein","wind"
"682",54.404717,10.241372,"Schleswig-Holstein","wind"
"683",54.4211,9.9132702,"Schleswig-Holstein","wind"
"684",54.6439363,9.703401,"Schleswig-Holstein","wind"
"685",54.6413757,9.7051617,"Schleswig-Holstein","wind"
"686",54.6431561,9.7095049,"Schleswig-Holstein","wind"
"687",54.1617737,9.022066,"Schleswig-Holstein","wind"
"688",54.1734939,9.0197343,"Schleswig-Holstein","wind"
"689",54.1722865,9.0158483,"Schleswig-Holstein","wind"
"690",54.1778201,9.0090264,"Schleswig-Holstein","wind"
"691",54.1824136,9.0180882,"Schleswig-Holstein","wind"
"692",54.1808784,9.0092064,"Schleswig-Holstein","wind"
"693",54.1797985,9.022316,"Schleswig-Holstein","wind"
"694",54.1843313,9.0257649,"Schleswig-Holstein","wind"
"695",54.5037373,9.8160989,"Schleswig-Holstein","wind"
"696",53.6897183,9.6292661,"Schleswig-Holstein","wind"
"697",54.4872019,9.0515943,"Schleswig-Holstein","wind"
"698",54.470865,9.0344659,"Schleswig-Holstein","wind"
"699",54.7362116,9.8735068,"Schleswig-Holstein","wind"
"700",54.5138549,8.8840392,"Schleswig-Holstein","wind"
"701",53.7444472,10.4029583,"Schleswig-Holstein","wind"
"702",53.7431655,10.405147,"Schleswig-Holstein","wind"
"703",53.7405005,10.3947829,"Schleswig-Holstein","wind"
"704",53.7415665,10.3992247,"Schleswig-Holstein","wind"
"705",53.7430386,10.3978085,"Schleswig-Holstein","wind"
"706",53.7446122,10.3968214,"Schleswig-Holstein","wind"
"707",53.7201011,10.4488992,"Schleswig-Holstein","wind"
"708",53.7170917,10.4511093,"Schleswig-Holstein",NA
"709",53.7179552,10.447955,"Schleswig-Holstein","wind"
"710",53.7159743,10.4478263,"Schleswig-Holstein","wind"
"711",53.7160378,10.4308747,"Schleswig-Holstein","wind"
"712",53.7151489,10.4355096,"Schleswig-Holstein","wind"
"713",53.7129393,10.4360675,"Schleswig-Holstein","wind"
"714",54.5750797,8.943779,"Schleswig-Holstein","wind"
"715",54.5776998,8.9431332,"Schleswig-Holstein","wind"
"716",54.5832726,8.9638108,"Schleswig-Holstein","wind"
"717",54.5860806,8.9629751,"Schleswig-Holstein","wind"
"718",54.5873175,8.9697864,"Schleswig-Holstein","wind"
"719",54.5746686,8.9619611,"Schleswig-Holstein","wind"
"720",54.5771722,8.9612779,"Schleswig-Holstein","wind"
"721",54.5797827,8.9604943,"Schleswig-Holstein","wind"
"722",54.5803556,8.9427251,"Schleswig-Holstein","wind"
"723",54.5829962,8.9422959,"Schleswig-Holstein","wind"
"724",54.5826486,8.9355118,"Schleswig-Holstein","wind"
"725",54.579987,8.9361495,"Schleswig-Holstein","wind"
"726",54.5773038,8.9369137,"Schleswig-Holstein","wind"
"727",54.6123387,8.9233978,"Schleswig-Holstein","wind"
"728",54.6099182,8.9234632,"Schleswig-Holstein","wind"
"729",54.6205303,8.9102127,"Schleswig-Holstein","wind"
"730",54.622454,8.909753,"Schleswig-Holstein","wind"
"731",54.6161254,8.90281,"Schleswig-Holstein","wind"
"732",54.6184663,8.9006175,"Schleswig-Holstein","wind"
"733",54.6206552,8.8978452,"Schleswig-Holstein","wind"
"734",54.6271759,8.8892271,"Schleswig-Holstein","wind"
"735",54.6289263,8.8856701,"Schleswig-Holstein","wind"
"736",54.6306237,8.8820491,"Schleswig-Holstein","wind"
"737",54.632367,8.8784245,"Schleswig-Holstein","wind"
"738",54.6340644,8.8749307,"Schleswig-Holstein","wind"
"739",54.3942979,10.2393181,"Schleswig-Holstein","wind"
"740",54.0029193,10.7360716,"Schleswig-Holstein","biomass"
"741",54.6403538,8.8796175,"Schleswig-Holstein","wind"
"742",54.6382674,8.8827417,"Schleswig-Holstein","wind"
"743",54.6360334,8.8708307,"Schleswig-Holstein","wind"
"744",54.638354,8.8659742,"Schleswig-Holstein","wind"
"745",54.6404015,8.8616675,"Schleswig-Holstein","wind"
"746",54.644339,8.8532943,"Schleswig-Holstein","wind"
"747",54.64655,8.84964,"Schleswig-Holstein","wind"
"748",54.648932,8.847371,"Schleswig-Holstein","wind"
"749",54.651342,8.8453005,"Schleswig-Holstein","wind"
"750",54.5843432,8.9325505,"Schleswig-Holstein","wind"
"751",54.5856854,8.9402149,"Schleswig-Holstein","wind"
"752",54.5881046,8.9373925,"Schleswig-Holstein","wind"
"753",54.4688664,9.0359419,"Schleswig-Holstein","wind"
"754",54.5746351,8.937408,"Schleswig-Holstein","wind"
"755",54.3518526,10.4610327,"Schleswig-Holstein","wind"
"756",54.3534433,10.4605263,"Schleswig-Holstein","wind"
"757",54.3550039,10.4600457,"Schleswig-Holstein","wind"
"758",53.7372587,9.5953296,"Schleswig-Holstein","wind"
"759",53.738604,9.6006052,"Schleswig-Holstein","wind"
"760",53.7371268,9.590668,"Schleswig-Holstein","wind"
"761",53.7407259,9.604665,"Schleswig-Holstein","wind"
"762",54.1143308,9.3533729,"Schleswig-Holstein","wind"
"763",53.821302,9.6136996,"Schleswig-Holstein","wind"
"764",53.8230872,9.6107325,"Schleswig-Holstein","wind"
"765",53.8243974,9.6066315,"Schleswig-Holstein","wind"
"766",54.4632283,10.1455578,"Schleswig-Holstein","wind"
"767",54.8019641,9.3498854,"Schleswig-Holstein","wind"
"768",54.09619,10.7937596,"Schleswig-Holstein","waste"
"769",54.6441459,9.7080466,"Schleswig-Holstein","wind"
"770",54.5911493,8.9600747,"Schleswig-Holstein","wind"
"771",54.5703915,8.9601369,"Schleswig-Holstein","wind"
"772",54.3598691,10.3983442,"Schleswig-Holstein","wind"
"773",54.3832739,10.434121,"Schleswig-Holstein","wind"
"774",54.3819486,10.4363335,"Schleswig-Holstein","wind"
"775",54.3651384,10.348878,"Schleswig-Holstein","wind"
"776",54.537342,9.5534283,"Schleswig-Holstein","wind"
"777",54.3658096,10.3449302,"Schleswig-Holstein","wind"
"778",54.3665143,10.3411561,"Schleswig-Holstein","wind"
"779",54.367269,10.3372959,"Schleswig-Holstein","wind"
"780",54.6036127,8.9324586,"Schleswig-Holstein","wind"
"781",54.6025173,8.9275813,"Schleswig-Holstein","wind"
"782",53.8175809,10.1708303,"Schleswig-Holstein","biofuel"
"783",54.787007,8.6954937,"Schleswig-Holstein","wind"
"784",54.7844063,8.6976216,"Schleswig-Holstein","wind"
"785",54.7820906,8.7005316,"Schleswig-Holstein","wind"
"786",54.7794933,8.702733,"Schleswig-Holstein","wind"
"787",54.7790741,8.71027,"Schleswig-Holstein","wind"
"788",54.7816813,8.708102,"Schleswig-Holstein","wind"
"789",54.7842544,8.7058712,"Schleswig-Holstein","wind"
"790",54.0898417,10.7911198,"Schleswig-Holstein","wind"
"791",53.8055582,10.4845189,"Schleswig-Holstein","wind"
"792",53.586544,10.6443713,"Schleswig-Holstein","wind"
"793",53.586493,10.6487744,"Schleswig-Holstein","wind"
"794",53.5852855,10.6517184,"Schleswig-Holstein","wind"
"795",53.5839556,10.6456072,"Schleswig-Holstein","wind"
"796",53.5843836,10.642071,"Schleswig-Holstein","wind"
"797",53.5848422,10.6556322,"Schleswig-Holstein","wind"
"798",54.42502,11.1809593,"Schleswig-Holstein","wind"
"799",54.4243287,11.1765179,"Schleswig-Holstein","wind"
"800",54.4222165,11.1762612,"Schleswig-Holstein","wind"
"801",54.4219529,11.1823863,"Schleswig-Holstein","wind"
"802",54.4233061,11.1819347,"Schleswig-Holstein","wind"
"803",54.4232092,11.1787934,"Schleswig-Holstein","wind"
"804",54.4212852,11.1790329,"Schleswig-Holstein","wind"
"805",54.4231149,11.1728135,"Schleswig-Holstein","wind"
"806",54.4209657,11.1824039,"Schleswig-Holstein","wind"
"807",54.5851536,8.9210769,"Schleswig-Holstein","gas"
"808",54.6004609,8.9018509,"Schleswig-Holstein","biogas"
"809",54.2957483,8.8148127,"Schleswig-Holstein","wind"
"810",54.2941599,8.8161716,"Schleswig-Holstein","wind"
"811",54.2936562,8.8116165,"Schleswig-Holstein","wind"
"812",54.2956513,8.8101109,"Schleswig-Holstein","wind"
"813",54.5996208,8.913232,"Schleswig-Holstein","wind"
"814",54.6203848,8.9048389,"Schleswig-Holstein","wind"
"815",54.6321076,8.898292,"Schleswig-Holstein","wind"
"816",54.629789,8.8939484,"Schleswig-Holstein","wind"
"817",54.6387042,8.8743574,"Schleswig-Holstein","wind"
"818",54.6406676,8.8697188,"Schleswig-Holstein","wind"
"819",54.6450197,8.8616879,"Schleswig-Holstein","wind"
"820",54.6482759,8.8541389,"Schleswig-Holstein","wind"
"821",54.6463566,8.8573984,"Schleswig-Holstein","wind"
"822",54.6117749,8.930375,"Schleswig-Holstein","wind"
"823",54.580842,8.9789701,"Schleswig-Holstein","wind"
"824",54.5830949,8.9763574,"Schleswig-Holstein","wind"
"825",54.5854381,8.9746808,"Schleswig-Holstein","wind"
"826",54.1380545,9.8643572,"Schleswig-Holstein","wind"
"827",54.1376949,9.8615338,"Schleswig-Holstein","wind"
"828",54.1359329,9.8616566,"Schleswig-Holstein","wind"
"829",54.132441,9.8723533,"Schleswig-Holstein","wind"
"830",54.1342862,9.871331,"Schleswig-Holstein","wind"
"831",54.1353576,9.8679827,"Schleswig-Holstein","wind"
"832",54.132596,9.8684336,"Schleswig-Holstein","wind"
"833",54.1301209,9.8676483,"Schleswig-Holstein","wind"
