"","place","lat","lon","mapfeature","kvalue","operator","capacity"
"330262541","Hessen",51.2921561,9.4448597,"car_sharing","amenity","StattAuto",NA
"349301520","Hessen",50.0700994,8.2462942,"car_sharing","amenity","book-n-drive","14"
"359939969","Hessen",49.8818234,8.6574274,"car_sharing","amenity","book-n-drive",NA
"370378012","Hessen",49.8795692,8.6552804,"car_sharing","amenity","book-n-drive",NA
"414105987","Hessen",49.8782381,8.6569915,"car_sharing","amenity","book-n-drive",NA
"434142358","Hessen",50.7989114,8.7622328,"car_sharing","amenity","einfach mobil","1"
"436620706","Hessen",50.805485,8.7712962,"car_sharing","amenity","einfach mobil","2"
"470821041","Hessen",50.8183369,8.7746236,"car_sharing","amenity","einfach mobil","7"
"470824231","Hessen",50.7997591,8.7889108,"car_sharing","amenity","einfach mobil","1"
"470835153","Hessen",50.8030327,8.7691483,"car_sharing","amenity","einfach mobil","4"
"470840221","Hessen",50.7910933,8.7676229,"car_sharing","amenity","einfach mobil","2"
"470842227","Hessen",50.8152754,8.7498524,"car_sharing","amenity","einfach mobil","1"
"470843855","Hessen",50.8149269,8.772498,"car_sharing","amenity","einfach mobil","1"
"470844155","Hessen",50.808802,8.7838273,"car_sharing","amenity","einfach mobil","1"
"470985109","Hessen",50.8357892,8.7607631,"car_sharing","amenity","einfach mobil","1"
"470988091","Hessen",50.7943782,8.7665366,"car_sharing","amenity","einfach mobil","1"
"470990947","Hessen",50.776628,8.7679945,"car_sharing","amenity","einfach mobil","1"
"471005478","Hessen",50.80101,8.7488525,"car_sharing","amenity","einfach mobil","1"
"471009640","Hessen",50.8034134,8.7562103,"car_sharing","amenity","einfach mobil","1"
"471011676","Hessen",50.803899,8.7620304,"car_sharing","amenity","einfach mobil","2"
"505125869","Hessen",49.8641939,8.6477491,"car_sharing","amenity","book-n-drive",NA
"517853445","Hessen",49.8707323,8.6472,"car_sharing","amenity","book-n-drive",NA
"518606566","Hessen",49.8687749,8.6476804,"car_sharing","amenity","book-n-drive",NA
"519659689","Hessen",49.8810417,8.661113,"car_sharing","amenity","book-n-drive",NA
"519661748","Hessen",49.8792795,8.6557668,"car_sharing","amenity","book-n-drive",NA
"520469541","Hessen",49.8732449,8.630776,"car_sharing","amenity","book-n-drive",NA
"529632968","Hessen",51.3143474,9.4816036,"car_sharing","amenity","Stattauto","3"
"529636192","Hessen",51.3170158,9.4780997,"car_sharing","amenity","Stattauto","1"
"529640610","Hessen",51.3162191,9.4675355,"car_sharing","amenity","Stattauto","1"
"529640611","Hessen",51.31366,9.4739606,"car_sharing","amenity","Stattauto","2"
"564182673","Hessen",50.1076895,8.651452,"car_sharing","amenity",NA,NA
"583308023","Hessen",50.8019279,8.7676216,"car_sharing","amenity","einfach mobil","2"
"623539169","Hessen",50.1193138,8.6487869,"car_sharing","amenity","book-n-drive","1"
"655181553","Hessen",50.1239756,8.6447886,"car_sharing","amenity","book-n-drive","1"
"701717691","Hessen",50.8021237,8.7598401,"car_sharing","amenity","einfach mobil",NA
"966094807","Hessen",50.1188884,8.6402621,"car_sharing","amenity","DB Carsharing",NA
"1478742105","Hessen",50.8069355,8.7721066,"car_sharing","amenity","einfach mobil","1"
"1607634084","Hessen",50.8049023,8.7598613,"car_sharing","amenity","einfach mobil","2"
"1665255751","Hessen",50.1297928,8.6946127,"car_sharing","amenity",NA,NA
"1696469669","Hessen",51.3126002,9.4582463,"car_sharing","amenity",NA,NA
"1756921724","Hessen",51.3176969,9.4726357,"car_sharing","amenity","Stattauto","1"
"1777965863","Hessen",50.1029969,8.6635179,"car_sharing","amenity",NA,NA
"1797666647","Hessen",50.5702746,8.66223,"car_sharing","amenity","einfach mobil",NA
"1797666648","Hessen",50.5741009,8.6849266,"car_sharing","amenity","einfach mobil",NA
"1797666651","Hessen",50.5789629,8.6644716,"car_sharing","amenity","einfach mobil",NA
"1797666655","Hessen",50.5791367,8.6740211,"car_sharing","amenity","einfach mobil",NA
"1797666669","Hessen",50.5800799,8.665468,"car_sharing","amenity","einfach mobil",NA
"1797666672","Hessen",50.580773,8.6738256,"car_sharing","amenity","einfach mobil",NA
"1797666673","Hessen",50.5839174,8.6793474,"car_sharing","amenity","einfach mobil",NA
"1797666674","Hessen",50.5881977,8.673087,"car_sharing","amenity","einfach mobil",NA
"1797666676","Hessen",50.5884294,8.6645356,"car_sharing","amenity","einfach mobil",NA
"1962772283","Hessen",49.8720691,8.6279313,"car_sharing","amenity","Flinkster","2"
"1962772310","Hessen",49.8720762,8.6280761,"car_sharing","amenity","book-n-drive","2"
"1962772315","Hessen",49.8705169,8.6247341,"car_sharing","amenity","book-n-drive","1"
"1962787570","Hessen",49.8738248,8.6366686,"car_sharing","amenity","book-n-drive","3"
"2126069739","Hessen",50.0059121,8.0319235,"car_sharing","amenity","Flinkster","1"
"2126069747","Hessen",50.0116868,8.0505649,"car_sharing","amenity","Flinkster","1"
"2126091784","Hessen",50.0706826,8.2398055,"car_sharing","amenity","book-n-drive","1"
"2126091785","Hessen",50.0695877,8.2431904,"car_sharing","amenity","Flinkster","2"
"2126091786","Hessen",50.0609256,8.2413534,"car_sharing","amenity",NA,"1"
"2126091787","Hessen",50.0726741,8.2369063,"car_sharing","amenity","book-n-drive","2"
"2126091788","Hessen",50.0707945,8.2470606,"car_sharing","amenity","Flinkster","1"
"2126091789","Hessen",50.0658823,8.2395802,"car_sharing","amenity","book-n-drive","1"
"2338942322","Hessen",49.530377,8.5740887,"car_sharing","amenity",NA,NA
"2448456936","Hessen",50.0681982,8.243416,"car_sharing","amenity","book-n-drive","3"
"2448456938","Hessen",50.0720859,8.2363062,"car_sharing","amenity","book-n-drive","2"
"2448456939","Hessen",50.0757018,8.2231214,"car_sharing","amenity","book-n-drive",NA
"2448456940","Hessen",50.0733687,8.2290113,"car_sharing","amenity","book-n-drive",NA
"2448456943","Hessen",50.0787453,8.2314465,"car_sharing","amenity","book-n-drive",NA
"2521458082","Hessen",49.8612817,8.655618,"car_sharing","amenity","book-n-drive",NA
"2527099050","Hessen",49.8662692,8.6535248,"car_sharing","amenity",NA,NA
"2550936900","Hessen",50.1059433,8.6522789,"car_sharing","amenity","Flinkster","5"
"2871485360","Hessen",50.1066039,8.6402492,"car_sharing","amenity",NA,NA
"2871485361","Hessen",50.104467,8.6418618,"car_sharing","amenity",NA,"2"
"2948967070","Hessen",50.8076865,8.7673765,"car_sharing","amenity","einfach mobil","2"
"2948967071","Hessen",50.8108187,8.7714726,"car_sharing","amenity","einfach mobil","1"
"3182445317","Hessen",49.8609167,8.6803619,"car_sharing","amenity","book-n-drive | AStA TU-Darmstadt","3"
"3209346529","Hessen",50.1261453,8.6844519,"car_sharing","amenity","Stadtmobil","1"
"3211037005","Hessen",50.1525224,8.6337856,"car_sharing","amenity","book-n-drive","1"
"3211037006","Hessen",50.1570759,8.6387002,"car_sharing","amenity","book-n-drive","1"
"3211037007","Hessen",50.1625284,8.6428582,"car_sharing","amenity","book-n-drive","1"
"3678957799","Hessen",50.0996951,8.7610908,"car_sharing","amenity","book-n-drive","2"
"3678999884","Hessen",50.1024775,8.7784288,"car_sharing","amenity","stadtmobil",NA
"3691459801","Hessen",50.0987217,8.7670804,"car_sharing","amenity","stadtmobil","1"
"3693539307","Hessen",50.1099292,8.7448374,"car_sharing","amenity","stadtmobil","1"
"3695336907","Hessen",50.0828482,8.7488287,"car_sharing","amenity","stadtmobil",NA
"3695379817","Hessen",50.1057223,8.7669141,"car_sharing","amenity","book-n-drive","2"
"3695383715","Hessen",50.1088143,8.7512118,"car_sharing","amenity","book-n-drive","1"
"3704769514","Hessen",50.1029787,8.7679463,"car_sharing","amenity","CiteeCar","1"
"3704775019","Hessen",50.1014581,8.7542461,"car_sharing","amenity","CiteeCar","1"
"3704777434","Hessen",50.1054221,8.7477995,"car_sharing","amenity","CiteeCar","1"
"3705237644","Hessen",50.0993386,8.7233873,"car_sharing","amenity","book-n-drive","1"
"3740383534","Hessen",50.8177739,8.7749268,"car_sharing","amenity","einfach mobil","9"
"3742530098","Hessen",50.5540394,9.6843506,"car_sharing","amenity","Flinkster","3"
"3775019057","Hessen",50.1248128,8.6837213,"car_sharing","amenity","book-n-drive","2"
"3775019058","Hessen",50.1272066,8.6406857,"car_sharing","amenity","book-n-drive","1"
"3775019059","Hessen",50.1175365,8.649145,"car_sharing","amenity","book-n-drive","1"
"3775019067","Hessen",50.1182608,8.6441421,"car_sharing","amenity","book-n-drive","1"
"3775019068","Hessen",50.1188791,8.6402741,"car_sharing","amenity","book-n-drive",NA
"3775019069","Hessen",50.1316108,8.7117246,"car_sharing","amenity","book-n-drive",NA
"3775032430","Hessen",50.1333331,8.7128412,"car_sharing","amenity","book-n-drive",NA
"3775032431","Hessen",50.1281123,8.7156415,"car_sharing","amenity","book-n-drive",NA
"3775032432","Hessen",50.1471179,8.6730409,"car_sharing","amenity","book-n-drive",NA
"3775032433","Hessen",50.1582366,8.6547839,"car_sharing","amenity","book-n-drive",NA
"4038201215","Hessen",50.185837,8.919551,"car_sharing","amenity","Flinkster","1"
"269729207","Bayern",48.1498264,11.4585782,"car_sharing","amenity","Stattauto München",NA
"288979129","Bayern",48.0424481,10.7054038,"car_sharing","amenity","Opel",NA
"297933540","Bayern",48.1355577,11.5873698,"car_sharing","amenity",NA,NA
"308199085","Bayern",48.0998352,11.5388263,"car_sharing","amenity","Stattauto München",NA
"308199307","Bayern",48.1033866,11.544054,"car_sharing","amenity","Stattauto München",NA
"308200508","Bayern",48.1206041,11.5427831,"car_sharing","amenity","Stattauto München",NA
"310415836","Bayern",48.1213174,11.425275,"car_sharing","amenity",NA,"3"
"310415853","Bayern",48.122334,11.4375177,"car_sharing","amenity",NA,NA
"312593552","Bayern",49.5944689,11.0016955,"car_sharing","amenity","DB Carsharing","2"
"318345898","Bayern",48.1285091,11.5426916,"car_sharing","amenity","Stattauto München",NA
"352843535","Bayern",48.3971167,10.004183,"car_sharing","amenity","Conficars","1"
"366724607","Bayern",48.1054735,11.4146553,"car_sharing","amenity","Stattauto",NA
"370853702","Bayern",48.1161799,11.5699163,"car_sharing","amenity","STATTAUTO München",NA
"523697516","Bayern",48.1057159,11.7706958,"car_sharing","amenity","Vaterstettener Auto-Teiler e.V.","3"
"524354880","Bayern",48.1068778,11.764691,"car_sharing","amenity","Vaterstettener Auto-Teiler e.V.","1"
"524355493","Bayern",48.1104619,11.7755241,"car_sharing","amenity","Vaterstettener Auto-Teiler e.V.","1"
"524356443","Bayern",48.1070711,11.7814255,"car_sharing","amenity","Vaterstettener Auto-Teiler e.V.","1"
"524357467","Bayern",48.1023629,11.7807087,"car_sharing","amenity","Vaterstettener Auto-Teiler e.V.",NA
"524358349","Bayern",48.1039725,11.785297,"car_sharing","amenity","Vaterstettener Auto-Teiler e.V.","1"
"524359410","Bayern",48.0956867,11.7806002,"car_sharing","amenity","Vaterstettener Auto-Teiler e.V.","1"
"524365139","Bayern",48.0967938,11.7877102,"car_sharing","amenity","Vaterstettener Auto-Teiler e.V.",NA
"703896425","Bayern",48.1458652,11.4711456,"car_sharing","amenity","StattAuto",NA
"809213546","Bayern",48.1202792,11.520825,"car_sharing","amenity","Stattauto München",NA
"1064094049","Bayern",47.8457672,11.158094,"car_sharing","amenity","Carsharing Pfaffenwinkel e.V.","2"
"1096648807","Bayern",47.9043223,11.4459285,"car_sharing","amenity","Energiewende Oberland GmbH & Co. CarSharing KG",NA
"1098007131","Bayern",47.913729,11.4264663,"car_sharing","amenity","Energiewende Oberland GmbH & Co. CarSharing KG","1"
"1098263550","Bayern",47.9140261,11.4190039,"car_sharing","amenity","Energiewende Oberland GmbH & Co. CarSharing KG","2"
"1098274474","Bayern",47.9042322,11.4460688,"car_sharing","amenity","Energiewende Oberland GmbH & Co. CarSharing KG","1"
"1122342614","Bayern",47.9139375,11.4321594,"car_sharing","amenity","Energiewende Oberland GmbH & Co. CarSharing KG","1"
"1145452983","Bayern",47.9014004,11.4400733,"car_sharing","amenity","Energiewende Oberland GmbH & Co. CarSharing KG","1"
"1186194155","Bayern",48.1292161,11.6062428,"car_sharing","amenity","STATTAUTO München",NA
"1213584273","Bayern",48.0871418,11.6498688,"car_sharing","amenity","Deutsche Bahn AG",NA
"1358923927","Bayern",47.874592,11.464977,"car_sharing","amenity","Energiewende Oberland GmbH & Co. CarSharing KG","1"
"1435524883","Bayern",47.8578488,11.4787287,"car_sharing","amenity","Energiewende Oberland GmbH & Co. CarSharing KG","1"
"1485638337","Bayern",48.1625621,11.5662777,"car_sharing","amenity",NA,NA
"1485639708","Bayern",48.1671348,11.5670394,"car_sharing","amenity",NA,NA
"1485641525","Bayern",48.156155,11.5749653,"car_sharing","amenity",NA,NA
"1485641960","Bayern",48.1488738,11.5834599,"car_sharing","amenity",NA,NA
"1485642409","Bayern",48.163929,11.5872418,"car_sharing","amenity",NA,NA
"1486059444","Bayern",47.9143269,11.4208116,"car_sharing","amenity","Energiewende Oberland GmbH & Co. CarSharing KG","1"
"1617823511","Bayern",49.9014822,10.8978746,"car_sharing","amenity","Ökobil e.V. (flinkster)","2"
"1617851122","Bayern",49.8893617,10.8986147,"car_sharing","amenity","Ökobil e.V. (flinkster)","2"
"1617863911","Bayern",49.8960096,10.8986484,"car_sharing","amenity","Ökobil e.V.","1"
"1617879887","Bayern",49.8803782,10.8848674,"car_sharing","amenity","Ökobil e.V. (flinkster)","1"
"1617901709","Bayern",49.8960286,10.884257,"car_sharing","amenity","Ökobil e.V.","1"
"1617901727","Bayern",49.9013711,10.8781656,"car_sharing","amenity","Ökobil e.V. (flinkster)","1"
"1617953252","Bayern",49.9032344,10.9170574,"car_sharing","amenity","Ökobil e.V. (flinkster)","1"
"1617959711","Bayern",49.9002921,10.8951076,"car_sharing","amenity","Ökobil e.V. (flinkster)","2"
"1617961015","Bayern",49.9034228,10.8988569,"car_sharing","amenity","Ökobil e.V. (flinkster)","1"
"1617974864","Bayern",49.8928826,10.8731939,"car_sharing","amenity","Ökobil e.V. (flinkster)","1"
"1617984336","Bayern",49.9108454,10.9006316,"car_sharing","amenity","Ökobil e.V. (flinkster)","1"
"1617986613","Bayern",49.9118415,10.9048274,"car_sharing","amenity","Ökobil e.V. (flinkster)","1"
"1674986214","Bayern",49.0167781,12.0755091,"car_sharing","amenity","Drive Carsharing","1"
"1743978309","Bayern",48.1715734,11.8214884,"car_sharing","amenity","Poinger Autoteiler","1"
"1743983353","Bayern",48.1718935,11.8107354,"car_sharing","amenity","Poinger Autoteiler","1"
"1786252139","Bayern",48.1162351,11.5695533,"car_sharing","amenity","STATTAUTO München",NA
"1838695179","Bayern",48.1865823,11.8687751,"car_sharing","amenity","Carsharing-Union Markt Schwaben e.V.",NA
"1838704979","Bayern",48.1930186,11.8600431,"car_sharing","amenity","Carsharing-Union Markt Schwaben e.V.",NA
"1838715704","Bayern",48.1943362,11.8677117,"car_sharing","amenity","Carsharing-Union Markt Schwaben e.V.",NA
"1838718820","Bayern",48.1913309,11.8682836,"car_sharing","amenity","Carsharing-Union Markt Schwaben e.V.",NA
"1915721213","Bayern",48.5753579,13.4684988,"car_sharing","amenity","Carsharing Passau","1"
"1973952961","Bayern",48.121049,11.5465186,"car_sharing","amenity",NA,NA
"2176291738","Bayern",48.6876113,10.919555,"car_sharing","amenity","Agip","1"
"2176343611","Bayern",48.0829504,11.5043674,"car_sharing","amenity","STATTAUTO München",NA
"2176343612","Bayern",48.0801486,11.5272178,"car_sharing","amenity","STATTAUTO München","2. Kleinwagen - Preisklasse B - 1 Fahrzeug"
"2177084876","Bayern",48.1391135,11.5602509,"car_sharing","amenity","stadtmobil",NA
"2320537483","Bayern",48.5710268,13.4559593,"car_sharing","amenity","Carsharing Passau","1"
"2335172349","Bayern",48.1406043,11.567874,"car_sharing","amenity",NA,NA
"2339546584","Bayern",50.051024,9.030046,"car_sharing","amenity","Noe-Stang GmbH & Co Autohaus KG",NA
"2351669685","Bayern",48.0905661,11.4803372,"car_sharing","amenity","STATTAUTO München","1. Miniklasse - Preisklasse A(1 Fahrzeuge); 2. Kleinwagen - Preisklasse B(1 Fahrzeuge); 3. Mittelklasse - Preisklasse C(1 Fahrzeuge)"
"2386059617","Bayern",48.3044401,11.9126289,"car_sharing","amenity","Carsharing Union Markt Schwaben e.V.","1"
"2394399708","Bayern",48.1232736,11.5527368,"car_sharing","amenity",NA,NA
"2410113166","Bayern",48.1690835,11.573297,"car_sharing","amenity",NA,NA
"2411467499","Bayern",49.5924848,11.050554,"car_sharing","amenity",NA,"1"
"2565956882","Bayern",48.1653795,11.5583706,"car_sharing","amenity",NA,NA
"2565956895","Bayern",48.1661448,11.5549513,"car_sharing","amenity",NA,NA
"2610754058","Bayern",48.1523987,11.5375316,"car_sharing","amenity","Stattauto München",NA
"2792708909","Bayern",48.1108073,11.5684667,"car_sharing","amenity","STATTAUTO München",NA
"2894497285","Bayern",48.1207884,11.6191743,"car_sharing","amenity",NA,NA
"3115126470","Bayern",48.1376291,11.5470937,"car_sharing","amenity","STATTAUTO München",NA
"3197595211","Bayern",48.1274573,11.6069605,"car_sharing","amenity","STATTAUTO München",NA
"3197595213","Bayern",48.1264954,11.6637496,"car_sharing","amenity","STATTAUTO München",NA
"3231070103","Bayern",48.7787738,12.8642177,"car_sharing","amenity","Vertriebsservice Ostbayern",NA
"3346686696","Bayern",50.2116417,11.1432431,"car_sharing","amenity",NA,NA
"3368034346","Bayern",48.1313002,11.5929977,"car_sharing","amenity","STATTAUTO München",NA
"3396049288","Bayern",48.1287445,11.5856517,"car_sharing","amenity","STATTAUTO München","5"
"3400295139","Bayern",48.0983244,11.5235155,"car_sharing","amenity","Stattauto München",NA
"3431438893","Bayern",50.2562312,10.9613727,"car_sharing","amenity","Autoparat e. V.","2"
"3436794991","Bayern",48.1294115,11.6925651,"car_sharing","amenity","STATTAUTO München",NA
"3465809636","Bayern",48.3565865,10.8816622,"car_sharing","amenity","BeiAnrufAuto Augsburg e.V.","2"
"3508249669","Bayern",49.9486941,11.57974,"car_sharing","amenity","Flinkster - local","1"
"3545102853","Bayern",48.0959789,11.7610877,"car_sharing","amenity","Vaterstettener Auto-Teiler e.V.","1"
"3545102854","Bayern",48.0981528,11.7680393,"car_sharing","amenity","Vaterstettener Auto-Teiler e.V.","1"
"3545102855","Bayern",48.0969046,11.7761716,"car_sharing","amenity","Vaterstettener Auto-Teiler e.V.","1"
"3545102856","Bayern",48.1016433,11.7707238,"car_sharing","amenity","Vaterstettener Auto-Teiler e.V.","1"
"3545108459","Bayern",48.1022539,11.7806536,"car_sharing","amenity","Vaterstettener Auto-Teiler e.V.","2"
"3545111897","Bayern",48.1059036,11.7792772,"car_sharing","amenity","Vaterstettener Auto-Teiler e.V.","1"
"3545113327","Bayern",48.104653,11.7879249,"car_sharing","amenity","Vaterstettener Auto-Teiler e.V.","1"
"3545126346","Bayern",48.1006651,11.7881014,"car_sharing","amenity","Vaterstettener Auto-Teiler e.V.","1"
"3545135371","Bayern",48.0971137,11.787103,"car_sharing","amenity","Vaterstettener Auto-Teiler e.V.","1"
"3545135372","Bayern",48.0956256,11.7958606,"car_sharing","amenity","Vaterstettener Auto-Teiler e.V.","1"
"3545135373","Bayern",48.0993723,11.7962462,"car_sharing","amenity","Vaterstettener Auto-Teiler e.V.","1"
"3545135374","Bayern",48.1047515,11.7932529,"car_sharing","amenity","Vaterstettener Auto-Teiler e.V.","1"
"3545141773","Bayern",48.0972283,11.7750291,"car_sharing","amenity","Vaterstettener Auto-Teiler e.V.","1"
"3564486106","Bayern",48.1012913,11.6406314,"car_sharing","amenity","STATTAUTO München",NA
"3588515006","Bayern",48.2208021,11.80219,"car_sharing","amenity","Carsharing-Union Markt Schwaben e.V.",NA
"3673496846","Bayern",49.1746691,12.8558527,"car_sharing","amenity","E-WALD","1"
"3673503302","Bayern",49.2579647,12.9701017,"car_sharing","amenity","E-WALD",NA
"3673636118","Bayern",49.2717757,12.8135231,"car_sharing","amenity","E-WALD","1"
"3673719039","Bayern",49.0122995,12.1023528,"car_sharing","amenity","Drive Carsharing","2"
"3677736728","Bayern",48.118977,11.6314932,"car_sharing","amenity","STATTAUTO München",NA
"3678465565","Bayern",48.5745594,13.4504587,"car_sharing","amenity","E-WALD","1"
"3720414579","Bayern",48.5711002,13.4697689,"car_sharing","amenity","Carsharing Passau","1"
"3724653413","Bayern",48.098231,11.5220362,"car_sharing","amenity",NA,NA
"3726646919","Bayern",49.6041354,11.0559005,"car_sharing","amenity",NA,"1"
"3729227465","Bayern",49.0098854,12.0946185,"car_sharing","amenity","Drive Carsharing","3"
"3729235034","Bayern",49.0155735,12.1090353,"car_sharing","amenity","Drive Carsharing","1"
"3729339102","Bayern",48.5730658,13.4543544,"car_sharing","amenity","E-WALD","1"
"3729358094","Bayern",49.1966436,13.0519702,"car_sharing","amenity","E-WALD","1"
"3742496529","Bayern",49.0123795,12.1023466,"car_sharing","amenity","Greenwheels","1"
"3742512125","Bayern",49.4442601,11.0840984,"car_sharing","amenity","Flinkster","4"
"3742513507","Bayern",49.4436794,11.0812928,"car_sharing","amenity","Flinkster","3"
"3742521325","Bayern",49.4578167,11.0908885,"car_sharing","amenity","Greenwheels","1"
"3742525825","Bayern",49.2031717,12.9359877,"car_sharing","amenity","E-WALD","1"
"3793915521","Bayern",49.7936669,9.90628,"car_sharing","amenity","Scouter","2"
"3793915522","Bayern",49.7948874,9.9118858,"car_sharing","amenity","Scouter","2"
"3793915523","Bayern",49.7967344,9.9281174,"car_sharing","amenity","Scouter","2"
"3793915524","Bayern",49.7967881,9.9292493,"car_sharing","amenity","Scouter","2"
"3793915525","Bayern",49.8006969,9.9243306,"car_sharing","amenity","Scouter","1"
"3793915526","Bayern",49.8025163,9.9518304,"car_sharing","amenity","Scouter","1"
"3811271868","Bayern",48.1198237,11.4928689,"car_sharing","amenity",NA,NA
"3929291618","Bayern",48.1433242,11.5570123,"car_sharing","amenity",NA,NA
"3929291619","Bayern",48.1517226,11.5619579,"car_sharing","amenity",NA,NA
"3929291620","Bayern",48.152028,11.55157,"car_sharing","amenity",NA,NA
"3929291631","Bayern",48.119466,11.576807,"car_sharing","amenity",NA,NA
"3929291632","Bayern",48.099937,11.640626,"car_sharing","amenity",NA,NA
"3959239098","Bayern",49.6692402,10.1454422,"car_sharing","amenity","Aral","1"
"3992267300","Bayern",49.5795284,10.9970526,"car_sharing","amenity",NA,"1"
"3992267301","Bayern",49.5867103,11.0222203,"car_sharing","amenity",NA,"1"
"3992267302","Bayern",49.5896168,11.0141403,"car_sharing","amenity",NA,"1"
"3992267303","Bayern",49.5933208,11.0360974,"car_sharing","amenity",NA,"1"
"3992267307","Bayern",49.596363,10.9760028,"car_sharing","amenity",NA,"1"
"3992267326","Bayern",49.5973735,11.0744573,"car_sharing","amenity",NA,"1"
"255584030","Sachsen-Anhalt",51.4960012,11.9667334,"car_sharing","amenity","teilAuto","11"
"321725453","Sachsen-Anhalt",51.8405746,12.2367424,"car_sharing","amenity","teilAuto",NA
"360568132","Sachsen-Anhalt",52.1352417,11.6069078,"car_sharing","amenity","teilAuto",NA
"360571112","Sachsen-Anhalt",52.1220433,11.6261291,"car_sharing","amenity","teilAuto",NA
"603949833","Sachsen-Anhalt",52.1258354,11.6086825,"car_sharing","amenity","teilAuto",NA
"1052715710","Sachsen-Anhalt",51.4875081,11.9692767,"car_sharing","amenity","teilAuto","3"
"1052715714","Sachsen-Anhalt",51.5024551,11.9561398,"car_sharing","amenity","teilAuto","2"
"1052715729","Sachsen-Anhalt",51.4905036,11.9659487,"car_sharing","amenity","teilAuto",NA
"1117528040","Sachsen-Anhalt",51.4878286,11.9681457,"car_sharing","amenity",NA,NA
"1161866232","Sachsen-Anhalt",51.4901116,11.9736103,"car_sharing","amenity",NA,NA
"1305935029","Sachsen-Anhalt",51.4883833,11.9705877,"car_sharing","amenity","teilAuto","2"
"1307721831","Sachsen-Anhalt",51.4962847,11.9369701,"car_sharing","amenity","teilAuto","3"
"1307721832","Sachsen-Anhalt",51.4844911,11.9756299,"car_sharing","amenity","teilAuto","2"
"1433637442","Sachsen-Anhalt",52.1310561,11.6089811,"car_sharing","amenity","Mobility Center GmbH","1"
"1447505418","Sachsen-Anhalt",52.1279409,11.658639,"car_sharing","amenity","Mobility Center GmbH","1"
"1808686388","Sachsen-Anhalt",52.1388494,11.6439769,"car_sharing","amenity","Mobility Center GmbH",NA
"1822071987","Sachsen-Anhalt",52.135741,11.6114058,"car_sharing","amenity","Mobility Center GmbH","1"
"2381014275","Sachsen-Anhalt",51.5008623,11.9325889,"car_sharing","amenity","teilAuto","1"
"2542654583","Sachsen-Anhalt",51.8438873,12.2434805,"car_sharing","amenity","teilAuto","1"
"2563270449","Sachsen-Anhalt",51.8482586,10.8088727,"car_sharing","amenity","Ford carsharing","1"
"3074818273","Sachsen-Anhalt",51.4971338,11.9818041,"car_sharing","amenity","teilAuto","1"
"3074820040","Sachsen-Anhalt",51.4943857,11.9750605,"car_sharing","amenity","teilAuto","2"
"3120968933","Sachsen-Anhalt",52.1094914,11.6017127,"car_sharing","amenity","teilAuto","1"
"3310647248","Sachsen-Anhalt",52.1323158,11.6146584,"car_sharing","amenity",NA,"1"
"3663662688","Sachsen-Anhalt",51.5058379,11.9503746,"car_sharing","amenity","teilAuto","1"
"3943426128","Sachsen-Anhalt",51.4573645,11.9766947,"car_sharing","amenity","teilauto","1"
"3943491002","Sachsen-Anhalt",51.4611102,11.9851389,"car_sharing","amenity","teilauto","1"
"3943491003","Sachsen-Anhalt",51.4666871,11.9791867,"car_sharing","amenity","teilauto","2"
"3943491004","Sachsen-Anhalt",51.4703997,11.9740181,"car_sharing","amenity","teilauto","1"
"3943491020","Sachsen-Anhalt",51.4739614,11.9677343,"car_sharing","amenity","teilauto","1"
"3943491021","Sachsen-Anhalt",51.4765322,11.9767983,"car_sharing","amenity","teilauto","1"
"3943491028","Sachsen-Anhalt",51.474158,11.986869,"car_sharing","amenity","teilauto","4"
"3943491029","Sachsen-Anhalt",51.4768443,11.9858565,"car_sharing","amenity","teilauto","2"
"3943491030","Sachsen-Anhalt",51.4797456,11.9692947,"car_sharing","amenity","teilauto","1"
"3943491031","Sachsen-Anhalt",51.4805107,11.9633884,"car_sharing","amenity","teilauto","3"
"3943491032","Sachsen-Anhalt",51.4862203,11.9812807,"car_sharing","amenity","teilauto","1"
"3943594605","Sachsen-Anhalt",51.4902343,11.9727533,"car_sharing","amenity","teilauto","2"
"3943594606","Sachsen-Anhalt",51.4911477,11.9656443,"car_sharing","amenity","teilauto","1"
"3943594607","Sachsen-Anhalt",51.4898816,11.9636894,"car_sharing","amenity","teilauto","1"
"3943594612","Sachsen-Anhalt",51.504937,11.9958005,"car_sharing","amenity","teilauto","1"
"3943648518","Sachsen-Anhalt",51.5025653,11.9675449,"car_sharing","amenity","teilauto","1"
"3943648519","Sachsen-Anhalt",51.4982756,11.9585453,"car_sharing","amenity","teilauto","1"
"3943648520","Sachsen-Anhalt",51.4983373,11.9578882,"car_sharing","amenity","teilauto","1"
"3943648521","Sachsen-Anhalt",51.5105657,11.962863,"car_sharing","amenity","teilauto","1"
"3943648522","Sachsen-Anhalt",51.5154106,11.9612338,"car_sharing","amenity","teilauto","1"
"26941201","Baden-Württemberg",48.9937781,8.4659853,"car_sharing","amenity","Stadtmobil",NA
"26941264","Baden-Württemberg",48.9968719,8.4725516,"car_sharing","amenity","Stadtmobil",NA
"32542994","Baden-Württemberg",48.9931804,8.3977128,"car_sharing","amenity","Stadtmobil",NA
"108238356","Baden-Württemberg",48.9987503,8.3880173,"car_sharing","amenity","Stadtmobil",NA
"108238449","Baden-Württemberg",48.9940433,8.3859687,"car_sharing","amenity","Stadtmobil",NA
